Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Habitat_Source,Source_Sheet,Month,Month_Name,Season,Start_Hour,Sky_Clean,Distance_Clean,Distance_Rank,Wind_Category,Disturbance_Level,Interval_Mid_Min,At_Risk
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,8,Clear,<= 50 Meters,1.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,8,Clear,<= 50 Meters,1.0,Light Air,Slight,8.75,False
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,8,Clear,<= 50 Meters,1.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,8,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Orchard Oriole,Icterus spurius,179064.0,93634.0,OROR,False,False,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,8,Clear,<= 50 Meters,1.0,Light Air,Slight,3.75,False
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,8,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,8,Clear,<= 50 Meters,1.0,Light Air,Slight,6.25,False
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,8,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,29.4,53.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,8,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,3.75,True
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Calm,None,8.75,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,1.25,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Calm,None,1.25,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,8.75,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,1.25,True
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,85757.0,EAKI,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Calm,None,3.75,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,3.75,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,3.75,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Calm,None,3.75,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,3.75,False
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,09:28:00,09:38:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,28.9,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Calm,None,6.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,1.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,8.75,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Light Air,None,8.75,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,8.75,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,6.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Eastern Meadowlark,Sturnella magna,179034.0,93601.0,EAME,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,6.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Light Air,None,1.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,93613.0,RWBL,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,1.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Light Air,None,1.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Visualization,,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,nan,,Light Air,None,1.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,1.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,<= 50 Meters,1.0,Light Air,None,1.25,False
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,09:45:00,09:55:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,28.8,68.3,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,Grassland,ANTI,5,May,Spring,9,Clear,50 - 100 Meters,2.0,Light Air,None,1.25,True
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,2.5 - 5 min,Visualization,,True,Undetermined,Turkey Vulture,Cathartes aura,175265.0,79468.0,TUVU,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,nan,,Light Air,Slight,3.75,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,<= 50 Meters,1.0,Light Air,Slight,8.75,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,7.5 - 10 min,Visualization,,True,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,nan,,Light Air,Slight,8.75,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,8.75,True
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,<= 50 Meters,1.0,Light Air,Slight,6.25,True
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,93655.0,BAOR,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,6.25,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,3.75,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,<= 50 Meters,1.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,10:18:00,10:28:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,32.3,47.8,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,False
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,<= 50 Meters,1.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,1.25,True
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,50 - 100 Meters,2.0,Light Air,Slight,3.75,True
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,0-2.5 min,Visualization,,True,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,Grassland,ANTI,5,May,Spring,10,Clear,nan,,Light Air,Slight,1.25,False
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,10:02:00,10:12:00,Kimberly Serno,1,7.5 - 10 min,Visualization,,True,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,85757.0,EAKI,False,False,27.7,71.6,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,Grassland,ANTI,5,May,Spring,10,Clear,nan,,Light Air,Slight,8.75,False
